framework,ncpu,iter,elapsed,flops
mpi-openmp,96,16777216,42.47634,4853489000000.0
mpi-openmp,96,64,0.02901107,27319770000.0
mpi-openmp,96,512,0.02890923,217840400000.0
mpi-openmp,96,4096,0.03520906,1429683000000.0
mpi-openmp,96,32768,0.1078227,3734458000000.0
mpi-openmp,96,262144,0.6898844,4669234000000.0
mpi-openmp,96,2097152,5.393804,4777669000000.0
mpi-openmp,96,16777216,42.75217,4822175000000.0
mpi-openmp,96,64,0.04924989,16092950000.0
mpi-openmp,96,512,0.02870498,219390500000.0
mpi-openmp,96,4096,0.03565477,1411811000000.0
mpi-openmp,96,32768,0.1077437,3737196000000.0
mpi-openmp,96,262144,0.6895404,4671563000000.0
mpi-openmp,96,2097152,5.354072,4813123000000.0
mpi-openmp,96,16777216,42.57812,4841887000000.0
mpi-openmp,96,64,0.02729551,29036860000.0
mpi-openmp,96,512,0.0286338,219935900000.0
mpi-openmp,96,4096,0.03646087,1380598000000.0
mpi-openmp,96,32768,0.1079185,3731144000000.0
mpi-openmp,96,262144,0.7075678,4552541000000.0
mpi-openmp,96,2097152,5.380922,4789107000000.0
mpi-openmp,96,16777216,42.46885,4854345000000.0
mpi-openmp,192,64,0.02831684,55979140000.0
mpi-openmp,192,512,0.02953569,426439900000.0
mpi-openmp,192,4096,0.03681072,2734953000000.0
mpi-openmp,192,32768,0.1099691,7323135000000.0
mpi-openmp,192,262144,0.6973058,9239079000000.0
mpi-openmp,192,2097152,5.37101,9595890000000.0
mpi-openmp,192,16777216,43.09562,9567489000000.0
mpi-openmp,192,64,0.02810837,56394320000.0
mpi-openmp,192,512,0.02995398,420485000000.0
mpi-openmp,192,4096,0.03905299,2577922000000.0
mpi-openmp,192,32768,0.1112147,7241118000000.0
mpi-openmp,192,262144,0.7177663,8975711000000.0
mpi-openmp,192,2097152,5.477791,9408833000000.0
mpi-openmp,192,16777216,43.5032,9477851000000.0
mpi-openmp,192,64,0.0306994,51634630000.0
mpi-openmp,192,512,0.02909586,432886300000.0
mpi-openmp,192,4096,0.03771757,2669196000000.0
mpi-openmp,192,32768,0.1092394,7372056000000.0
mpi-openmp,192,262144,0.7354486,8759909000000.0
mpi-openmp,192,2097152,5.476398,9411226000000.0
mpi-openmp,192,16777216,43.46108,9487038000000.0
mpi-openmp,192,64,0.02856996,55483170000.0
mpi-openmp,192,512,0.02842913,443038600000.0
mpi-openmp,192,4096,0.03739651,2692112000000.0
mpi-openmp,192,32768,0.1120542,7186868000000.0
mpi-openmp,192,262144,0.7221166,8921639000000.0
mpi-openmp,192,2097152,5.44357,9467982000000.0
mpi-openmp,192,16777216,43.48639,9481516000000.0
mpi-openmp,192,64,0.02932399,54056500000.0
mpi-openmp,192,512,0.02879397,437424900000.0
mpi-openmp,192,4096,0.03670547,2742795000000.0
mpi-openmp,192,32768,0.1123942,7165129000000.0
mpi-openmp,192,262144,0.7370507,8740868000000.0
mpi-openmp,192,2097152,5.435102,9482733000000.0
mpi-openmp,192,16777216,43.02624,9582917000000.0
mpi-openmp,384,64,0.02948699,107515400000.0
mpi-openmp,384,512,0.03007547,837572900000.0
mpi-openmp,384,4096,0.03807111,5288818000000.0
mpi-openmp,384,32768,0.1134827,14192810000000.0
mpi-openmp,384,262144,0.7197232,17902610000000.0
mpi-openmp,384,2097152,5.490576,18773850000000.0
mpi-openmp,384,16777216,42.93764,19205380000000.0
mpi-openmp,384,64,0.02926936,108314800000.0
mpi-openmp,384,512,0.0310737,810666300000.0
mpi-openmp,384,4096,0.03854353,5223993000000.0
mpi-openmp,384,32768,0.1094495,14715810000000.0
mpi-openmp,384,262144,0.6993966,18422920000000.0
mpi-openmp,384,2097152,5.439809,18949060000000.0
mpi-openmp,384,16777216,43.11537,19126210000000.0
mpi-openmp,384,64,0.0292935,108225500000.0
mpi-openmp,384,512,0.02910431,865521200000.0
mpi-openmp,384,4096,0.03651134,5514757000000.0
mpi-openmp,384,32768,0.110684,14551670000000.0
mpi-openmp,384,262144,0.7184023,17935530000000.0
mpi-openmp,384,2097152,5.423685,19005390000000.0
mpi-openmp,384,16777216,42.878,19232100000000.0
mpi-openmp,384,64,0.04132092,76723940000.0
mpi-openmp,384,512,0.02932238,859084300000.0
mpi-openmp,384,4096,0.03938745,5112064000000.0
mpi-openmp,384,32768,0.1096386,14690420000000.0
mpi-openmp,384,262144,0.6999136,18409310000000.0
mpi-openmp,384,2097152,5.544568,18591030000000.0
mpi-openmp,384,16777216,42.97387,19189190000000.0
mpi-openmp,384,64,0.02811343,112768300000.0
mpi-openmp,384,512,0.02973858,847061200000.0
mpi-openmp,384,4096,0.0368862,5458713000000.0
mpi-openmp,384,32768,0.1124692,14320690000000.0
mpi-openmp,384,262144,0.7454812,17284040000000.0
mpi-openmp,384,2097152,5.466028,18858160000000.0
mpi-openmp,384,16777216,43.10411,19131210000000.0
openmp,48,64,0.2704778,1465141000.0
openmp,48,512,0.199676,15769540000.0
openmp,48,4096,0.314795,79953290000.0
openmp,48,32768,0.3703799,543576100000.0
openmp,48,262144,0.674809,2386773000000.0
openmp,48,2097152,5.339551,2413106000000.0
openmp,48,16777216,42.36261,2433259000000.0
openmp,48,64,0.2106049,1881666000.0
openmp,48,512,0.1771669,17773070000.0
openmp,48,4096,0.287286,87609180000.0
openmp,48,32768,0.2958968,680405100000.0
openmp,48,262144,0.6767049,2380086000000.0
openmp,48,2097152,5.338213,2413711000000.0
openmp,48,16777216,42.39106,2431626000000.0
openmp,48,64,0.213757,1853918000.0
openmp,48,512,0.1784251,17647740000.0
openmp,48,4096,0.343437,73285350000.0
openmp,48,32768,0.4230311,475921700000.0
openmp,48,262144,0.6762018,2381857000000.0
openmp,48,2097152,5.36856,2400067000000.0
openmp,48,16777216,42.81272,2407677000000.0
openmp,48,64,0.222806,1778624000.0
openmp,48,512,0.1951671,16133870000.0
openmp,48,4096,0.3164952,79523790000.0
openmp,48,32768,0.376404,534876500000.0
openmp,48,262144,0.6827772,2358919000000.0
openmp,48,2097152,5.439568,2368737000000.0
openmp,48,16777216,42.68505,2414879000000.0
openmp,48,64,0.21911,1808626000.0
openmp,48,512,0.2343819,13434480000.0
openmp,48,4096,0.2890182,87084140000.0
openmp,48,32768,0.3648741,551778400000.0
openmp,48,262144,0.6767309,2379995000000.0
openmp,48,2097152,5.357627,2404965000000.0
openmp,48,16777216,42.32323,2435524000000.0
